budget,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,roi
0.0,128637,0.318935,1988-01-01,0.0,American Roulette,4.0,1.0,1988,0.0
0.0,83389,8.791024,2011-07-16,0.0,From Up on Poppy Hill,7.6,332.0,2011,0.0
0.0,71883,4.189873,2009-08-14,0.0,Redline,7.3,50.0,2009,0.0
0.0,259292,0.117648,1947-05-17,0.0,Honeymoon,6.5,2.0,1947,0.0
0.0,43157,0.400777,1938-11-11,0.0,Just Around the Corner,7.7,3.0,1938,0.0
0.0,97598,0.20783,1941-12-18,0.0,Kathleen,6.0,1.0,1941,0.0
0.0,55615,0.067036,1991-03-21,0.0,Burn Up!,5.0,2.0,1991,0.0
0.0,197752,3.1e-05,1984-05-27,0.0,Lulu in Berlin,0.0,0.0,1984,0.0
0.0,288168,0.001178,1994-01-01,0.0,The time and patience,0.0,0.0,1994,0.0
0.0,61591,1.653651,2010-02-18,0.0,Welcome to the Space Show,6.2,18.0,2010,0.0
0.0,25539,2.272623,1983-01-01,0.0,Winners & Sinners,6.3,33.0,1983,0.0
0.0,44594,2.476706,2010-03-13,0.0,Barry Munday,6.3,22.0,2010,0.0
3100000.0,135225,6.082938,2012-09-07,0.0,Purge,6.7,23.0,2012,0.0
0.0,85525,1.042432,2011-09-08,11.0,The Day He Arrives,6.9,27.0,2011,0.0
0.0,10044,5.649524,1985-02-10,0.0,My Lucky Stars,6.6,27.0,1985,0.0
9023199.0,18707,3.575166,1985-08-15,0.0,"Twinkle, Twinkle, Lucky Stars",6.4,18.0,1985,0.0
0.0,125409,1.971676,1996-11-09,0.0,Kiss and Tell,0.0,0.0,1996,0.0
0.0,64362,0.747546,2001-04-18,0.0,"Oui, mais...",6.9,5.0,2001,0.0
0.0,81850,1.267278,1982-07-03,0.0,Space Adventure Cobra,6.0,12.0,1982,0.0
0.0,34280,2.077329,1972-05-04,0.0,L'aventure c'est l'aventure,6.6,20.0,1972,0.0
0.0,146405,1.599337,1999-12-12,0.0,A Season for Miracles,7.5,4.0,1999,0.0
30000000.0,76349,3.835131,2011-07-03,108348.0,1911,5.0,41.0,2011,-99.63884
0.0,45682,4.625697,2009-07-03,0.0,Looking for Jackie,4.4,17.0,2009,0.0
0.0,10275,2.038062,1982-01-21,16157801.0,The Shaolin Temple,7.2,26.0,1982,0.0
0.0,37030,0.703225,1984-01-26,3554460.0,Shaolin Temple 2: Kids from Shaolin,6.2,7.0,1984,0.0
0.0,80387,0.023955,2012-01-20,0.0,Carol Channing: Larger Than Life,0.0,0.0,2012,0.0
0.0,36960,1.531457,2006-11-01,0.0,Memory,4.7,9.0,2006,0.0
10000000.0,37032,3.058256,1986-03-01,0.0,Martial Arts of Shaolin,6.8,14.0,1986,0.0
0.0,81179,5.27578,2011-12-10,0.0,Snowmageddon,5.0,12.0,2011,0.0
0.0,147829,0.85217,1939-01-06,0.0,Stand Up and Fight,0.0,0.0,1939,0.0
0.0,142051,1.507756,2001-01-09,0.0,Jazz,5.7,3.0,2001,0.0
0.0,88284,4.912681,2012-03-08,4129250.0,Barbara,7.3,71.0,2012,0.0
0.0,110392,2.600112,2012-09-08,0.0,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,6.9,13.0,2012,0.0
0.0,38769,0.58126,1938-07-29,0.0,Little Miss Broadway,9.0,2.0,1938,0.0
0.0,200447,0.116585,1942-05-29,0.0,Miss Annie Rooney,3.3,2.0,1942,0.0
0.0,77012,0.280137,1949-04-15,0.0,Mr. Belvedere Goes to College,7.0,2.0,1949,0.0
250000000.0,49051,23.253089,2012-11-26,1021103568.0,The Hobbit: An Unexpected Journey,7.0,8427.0,2012,308.4414272
0.0,288290,0.002582,2001-01-01,0.0,Mon Paradis - Der Winterpalast,0.0,0.0,2001,0.0
0.0,288259,0.009451,2009-01-01,0.0,No Flesh Shall Be Spared,0.0,0.0,2009,0.0
0.0,288288,0.00353,2008-01-01,0.0,I am Von Höfler Variation on Werther,0.0,0.0,2008,0.0
0.0,15770,1.122498,1986-02-16,0.0,Born to Defend,5.7,6.0,1986,0.0
0.0,35038,1.226795,1989-09-01,0.0,Dragon Fight,5.6,8.0,1989,0.0
0.0,20811,13.313825,1992-05-29,8096542.0,The Master,5.9,28.0,1992,0.0
0.0,10852,13.263327,1993-12-18,0.0,Kung Fu Cult Master,6.8,14.0,1993,0.0
0.0,127916,1.226389,2012-09-09,0.0,The Fitzgerald Family Christmas,6.5,7.0,2012,0.0
0.0,87504,3.724207,2012-12-07,8887603.0,Hyde Park on Hudson,5.3,77.0,2012,0.0
26350000.0,84305,5.153138,2012-06-22,1576687.0,Lay the Favorite,4.9,69.0,2012,-94.01636812144213
0.0,48599,0.743089,1964-02-28,0.0,Audition/Talent Competition,5.6,5.0,1964,0.0
0.0,76297,0.531051,2009-05-15,0.0,All's Faire in Love,6.3,4.0,2009,0.0
13000000.0,106135,5.138409,2012-05-18,1832541.0,Crooked Arrows,5.6,14.0,2012,-85.90353076923077
0.0,18725,2.568483,1995-03-02,0.0,The Enforcer,5.8,25.0,1995,0.0
0.0,31027,1.734829,1996-02-10,0.0,Dr. Wai in the Scriptures with No Words,5.8,13.0,1996,0.0
12000000.0,10620,2.383612,1997-02-01,0.0,Once Upon a Time in China and America,5.7,23.0,1997,0.0
0.0,10616,9.571939,1998-04-03,0.0,Contract Killer,6.2,30.0,1998,0.0
0.0,411432,0.002841,1981-03-04,0.0,The Executor,6.0,1.0,1981,0.0
0.0,40004,0.648189,2005-09-28,0.0,Never Say... Never!,4.8,10.0,2005,0.0
0.0,63481,0.976726,1976-02-11,0.0,Calmos,5.8,11.0,1976,0.0
0.0,40722,2.291534,2010-07-13,0.0,How to Make Love to a Woman,4.9,18.0,2010,0.0
0.0,83738,0.309293,2012-01-27,0.0,"After Fall, Winter",5.7,8.0,2012,0.0
0.0,80717,0.149482,2011-08-11,0.0,Violeta Went to Heaven,6.7,10.0,2011,0.0
0.0,76609,1.59284,2011-11-16,0.0,Rebellion,6.3,24.0,2011,0.0
0.0,8941,0.705023,2008-05-19,0.0,Versailles,6.0,4.0,2008,0.0
0.0,64074,0.232855,2010-05-19,0.0,Two in the Wave,5.5,5.0,2010,0.0
0.0,197723,0.002353,2001-11-19,0.0,Lotte Reiniger: Homage to the Inventor of the Silhouette Film,0.0,0.0,2001,0.0
0.0,269797,0.289677,2005-10-23,0.0,"RKO Production 601: The Making of 'Kong, the Eighth Wonder of the World'",8.0,1.0,2005,0.0
500000.0,117629,1.162001,2012-05-16,116207.0,Yossi,6.8,22.0,2012,-76.7586
0.0,288101,0.003534,2006-07-10,0.0,"All Blossoms Again: Pedro Costa, Director",0.0,0.0,2006,0.0
0.0,76800,0.527218,2011-10-28,0.0,The Last Rites of Joe May,6.1,7.0,2011,0.0
0.0,147590,0.093311,1986-09-24,0.0,100 Ways to Murder Your Wife,4.0,1.0,1986,0.0
0.0,138357,0.661561,1955-05-06,0.0,The Prodigal,5.0,1.0,1955,0.0
0.0,65515,0.733475,2008-01-01,0.0,The Eleventh Hour,4.3,4.0,2008,0.0
4437508.0,127501,3.779077,2012-09-14,2804874.0,Barfi,7.2,84.0,2012,-36.79168578400309
0.0,279852,0.691717,2000-09-05,0.0,Federico Fellini's Autobiography,6.7,3.0,2000,0.0
40000000.0,97630,9.649303,2012-12-19,132820716.0,Zero Dark Thirty,6.7,1723.0,2012,232.05179
0.0,97989,2.011049,2012-02-01,0.0,Neighboring Sounds,6.4,47.0,2012,0.0
0.0,130445,0.061697,2012-01-01,0.0,Consuming Spirits,5.0,1.0,2012,0.0
0.0,84185,8.883705,2012-10-01,1328467.0,Chasing Ice,7.4,62.0,2012,0.0
2400000.0,125490,10.540581,2012-09-19,0.0,Antiviral,5.7,112.0,2012,0.0
0.0,160,5.256608,1896-01-25,0.0,The Arrival of a Train at La Ciotat,6.9,87.0,1896,0.0
23000000.0,11540,5.665798,2004-09-17,0.0,Adventures of Arsene Lupin,5.1,103.0,2004,0.0
7500000.0,37653,3.965037,1995-12-13,0.0,The Three Brothers,7.2,119.0,1995,0.0
0.0,26656,11.002218,2009-02-01,0.0,Ghost Machine,5.0,14.0,2009,0.0
3000000.0,121147,4.513823,2012-12-18,0.0,Freeloaders,4.3,14.0,2012,0.0
0.0,84636,0.621392,1968-06-01,0.0,The Immortal Story,7.3,10.0,1968,0.0
0.0,116800,0.383277,1978-07-10,0.0,Filming Othello,5.0,1.0,1978,0.0
0.0,122336,1.537497,2011-10-23,0.0,The Woodsman and the Rain,5.8,9.0,2011,0.0
20000000.0,139567,10.999209,2012-08-31,4636169.0,Fire with Fire,5.6,223.0,2012,-76.819155
35000000.0,82654,10.430238,2013-01-31,116980662.0,Warm Bodies,6.4,2698.0,2013,234.23046285714287
0.0,94583,0.250743,2007-07-13,0.0,The Gay Bed and Breakfast of Terror,3.6,7.0,2007,0.0
0.0,16221,1.487834,2007-03-15,0.0,Dororo,6.4,17.0,2007,0.0
0.0,149172,0.009412,2012-12-14,0.0,Let Fury Have the Hour,0.0,0.0,2012,0.0
0.0,96648,2.401824,2011-09-12,0.0,Asylum Blackout,5.7,23.0,2011,0.0
0.0,38414,1.343707,1995-03-08,0.0,Fresh Bait,6.7,11.0,1995,0.0
0.0,19099,2.360498,2003-04-02,0.0,Frenchmen,6.4,32.0,2003,0.0
0.0,83186,11.349635,2012-09-05,0.0,Wrong,6.0,105.0,2012,0.0
0.0,84354,5.635687,2012-03-29,0.0,Young & Wild,5.1,30.0,2012,0.0
0.0,85542,2.477815,2011-09-08,0.0,Trishna,5.8,22.0,2011,0.0
25000000.0,44560,2.467618,2010-07-22,0.0,Aftershock,7.5,35.0,2010,0.0
0.0,116979,4.607816,2012-10-02,0.0,Chained,6.3,119.0,2012,0.0
0.0,66722,0.792355,2004-01-16,0.0,The Goodbye Girl,4.2,3.0,2004,0.0
0.0,46280,2.469114,2005-06-08,0.0,The Ring Finger,5.7,10.0,2005,0.0
64000.0,28733,0.592223,1970-06-10,0.0,"Count Yorga, Vampire",5.6,7.0,1970,0.0
0.0,84187,0.839771,2012-11-09,0.0,The Comedy,6.1,20.0,2012,0.0
0.0,56338,1.367451,2011-02-18,0.0,7 Khoon Maaf,5.9,17.0,2011,0.0
0.0,64792,1.589082,2006-01-20,0.0,The Red Shoes,5.9,22.0,2006,0.0
0.0,27116,1.36682,1972-09-01,0.0,Bluebeard,5.7,10.0,1972,0.0
0.0,43895,0.273561,1935-01-01,0.0,Our Little Girl,4.0,2.0,1935,0.0
35000000.0,77875,13.270616,2012-11-29,0.0,Playing for Keeps,5.4,245.0,2012,0.0
0.0,43268,0.723765,1936-07-24,0.0,Poor Little Rich Girl,7.0,3.0,1936,0.0
0.0,13471,1.084334,2008-06-11,0.0,Skate Or Die,3.5,7.0,2008,0.0
0.0,36172,0.492981,2008-01-19,0.0,Negative Happy Chain Saw Edge,7.8,2.0,2008,0.0
0.0,71378,0.341085,1987-05-05,0.0,Stevie Nicks: Live at Red Rocks,7.0,1.0,1987,0.0
40000000.0,82687,7.479014,2012-12-19,41863726.0,The Guilt Trip,5.4,287.0,2012,4.659315
0.0,29722,0.896153,1968-06-21,0.0,The Girl on a Motorcycle,5.1,7.0,1968,0.0
0.0,84333,3.687905,2012-12-14,0.0,Save the Date,6.1,49.0,2012,0.0
60000000.0,75780,12.789812,2012-12-20,218340595.0,Jack Reacher,6.3,3046.0,2012,263.9009916666667
100000000.0,68718,19.785025,2012-12-25,425368238.0,Django Unchained,7.8,10297.0,2012,325.36823799999996
35000000.0,89492,11.418802,2012-12-20,88058786.0,This Is 40,5.6,909.0,2012,151.59653142857144
0.0,99106,0.000151,1993-01-01,0.0,The Monster,6.0,1.0,1993,0.0
0.0,41153,1.080954,1990-07-06,0.0,I Bought a Vampire Motorcycle,7.2,5.0,1990,0.0
0.0,42532,0.793676,1971-07-30,0.0,Willard,6.0,15.0,1971,0.0
0.0,70410,3.449936,1984-06-16,0.0,The Public Woman,6.1,17.0,1984,0.0
0.0,64876,0.142424,1968-05-25,0.0,Ohyaku: The Female Demon,7.7,3.0,1968,0.0
2000000.0,44470,0.849457,1995-05-09,0.0,Ice Cream Man,5.7,15.0,1995,0.0
0.0,94352,4.725759,2012-11-09,34153101.0,Cirque du Soleil: Worlds Away,6.1,58.0,2012,0.0
42000000.0,80278,10.027434,2012-09-09,180274123.0,The Impossible,7.0,2071.0,2012,329.2241023809524
0.0,86778,0.151184,1964-12-28,0.0,A Carol for Another Christmas,4.3,3.0,1964,0.0
61000000.0,82695,13.52408,2012-12-18,441809770.0,Les Misérables,7.2,1925.0,2012,624.2783114754099
0.0,39987,1.491001,1977-01-21,0.0,Gestapo's Last Orgy,5.3,10.0,1977,0.0
0.0,85652,0.155409,2012-04-27,0.0,Mamitas,6.3,3.0,2012,0.0
0.0,114104,0.607573,1967-09-28,0.0,The Bobo,8.0,3.0,1967,0.0
0.0,87440,8.546197,2012-04-20,22930.0,Struck by Lightning,6.2,96.0,2012,0.0
0.0,151870,0.813402,2012-12-23,0.0,Minecraft: The Story of Mojang,6.5,18.0,2012,0.0
0.0,44732,0.626131,2005-03-20,0.0,Spring Break Shark Attack,3.5,8.0,2005,0.0
0.0,16315,6.985328,1997-05-16,0.0,Campfire Tales,6.1,18.0,1997,0.0
0.0,78550,0.586262,1960-09-25,0.0,Seven Ways from Sundown,4.4,6.0,1960,0.0
0.0,30587,0.714919,2010-01-19,0.0,Aziz Ansari: Intimate Moments for a Sensual Evening,6.9,19.0,2010,0.0
20000000.0,128270,2.688548,2012-12-21,610792.0,Not Fade Away,5.4,32.0,2012,-96.94604
11000000.0,121826,6.93228,2012-09-08,59520298.0,Quartet,6.4,141.0,2012,441.0936181818182
0.0,139455,7.601525,2012-11-30,14567.0,Silent Night,4.8,71.0,2012,0.0
0.0,63517,0.946251,2009-12-30,0.0,The Turn of the Screw,5.1,10.0,2009,0.0
0.0,14419,1.079873,2008-10-15,0.0,"Coluche, l'histoire d'un mec",6.0,14.0,2008,0.0
0.0,35818,0.367584,1999-01-20,0.0,Les parasites,7.4,5.0,1999,0.0
0.0,22752,8.095106,1941-06-19,0.0,The Reluctant Dragon,6.7,26.0,1941,0.0
0.0,46564,1.31098,2010-11-05,0.0,A Marine Story,6.3,9.0,2010,0.0
56000.0,66745,0.969741,1979-05-01,0.0,Malibu High,5.2,5.0,1979,0.0
0.0,135390,0.661863,1975-03-17,0.0,The Softening of the Egg,5.3,3.0,1975,0.0
0.0,65904,1.274399,1966-08-26,0.0,Who Wants To Kill Jessie?,6.6,8.0,1966,0.0
0.0,89593,0.878891,2011-08-26,0.0,Jerusalem Countdown,5.2,8.0,2011,0.0
0.0,46159,0.29391,1934-05-04,0.0,Stand Up and Cheer!,4.0,3.0,1934,0.0
0.0,27597,0.922047,1936-12-25,0.0,Stowaway,6.6,9.0,1936,0.0
0.0,38727,0.978316,1939-06-13,0.0,Susannah of the Mounties,5.6,4.0,1939,0.0
0.0,98232,0.312795,2011-09-11,0.0,11 Flowers,7.3,4.0,2011,0.0
0.0,61658,0.590099,2005-04-13,0.0,In Your Dreams,5.0,2.0,2005,0.0
0.0,43767,0.250574,2005-01-01,0.0,The Willow Tree,7.0,5.0,2005,0.0
0.0,97051,8.332313,2012-10-14,0.0,Would You Rather,5.8,289.0,2012,0.0
0.0,98886,0.971157,2012-06-20,0.0,Kumaré,7.1,27.0,2012,0.0
0.0,31551,0.167831,1979-03-03,0.0,Lady Oscar,5.8,3.0,1979,0.0
0.0,242378,0.152037,1947-11-01,0.0,That Hagen Girl,5.5,3.0,1947,0.0
0.0,81303,0.129605,2006-12-12,0.0,Holiday Wishes,0.0,0.0,2006,0.0
0.0,118683,3.375841,2012-10-25,0.0,Maximum Conviction,4.8,40.0,2012,0.0
0.0,98932,0.931926,2011-09-07,0.0,The Eye of the Storm,5.8,6.0,2011,0.0
0.0,28751,2.85339,1992-04-22,0.0,976-Evil II,4.3,14.0,1992,0.0
0.0,55952,1.24306,1990-05-04,0.0,Xtro 2: The Second Encounter,4.0,8.0,1990,0.0
0.0,57597,0.409937,1995-11-14,0.0,Xtro 3: Watch the Skies,4.1,8.0,1995,0.0
0.0,235271,11.005911,2014-10-10,0.0,Addicted,5.4,63.0,2014,0.0
0.0,50177,0.384574,1956-07-12,0.0,Foreign Intrigue,6.8,2.0,1956,0.0
0.0,47953,1.582675,1999-11-24,0.0,Harem suare,6.3,12.0,1999,0.0
0.0,63171,0.740885,2010-12-31,0.0,"Glenn, the Flying Robot",4.1,5.0,2010,0.0
0.0,95511,0.295883,2012-02-11,0.0,Kevin Smith: Burn in Hell,6.9,7.0,2012,0.0
0.0,22379,1.697976,1989-06-22,0.0,Slipstream,4.2,16.0,1989,0.0
0.0,115400,0.070181,2011-01-19,0.0,The Woodmans,5.0,1.0,2011,0.0
0.0,130736,1.87683,2012-10-03,0.0,3 Zimmer/Küche/Bad,7.1,28.0,2012,0.0
0.0,24446,9.267314,2007-12-09,0.0,Holiday in Handcuffs,6.2,52.0,2007,0.0
0.0,44244,4.834304,2010-06-06,0.0,Camp Rock 2: The Final Jam,5.8,354.0,2010,0.0
5773100.0,41592,4.290276,2010-05-19,18144030.0,StreetDance 3D,6.1,98.0,2010,214.28573903102318
0.0,48490,1.740832,1983-06-10,0.0,The New Barbarians,4.4,16.0,1983,0.0
1750000.0,89481,0.855113,2011-11-18,0.0,How To Stop Being A Loser,5.4,8.0,2011,0.0
0.0,73283,0.594166,2010-09-23,0.0,Transfer,6.2,8.0,2010,0.0
0.0,18038,0.593045,2003-11-23,0.0,Holiday Reunion,3.4,7.0,2003,0.0
0.0,161273,0.274639,1969-02-07,0.0,A Time of Roses,5.0,1.0,1969,0.0
0.0,177522,0.073825,1995-04-21,0.0,Lipton Cockton in the Shadows of Sodoma,6.0,1.0,1995,0.0
0.0,30252,0.654897,2009-07-31,0.0,A Midsummer of Love,5.4,11.0,2009,0.0
0.0,86819,1.298504,2011-09-04,0.0,Alois Nebel,6.5,8.0,2011,0.0
0.0,74726,4.121133,2011-10-14,0.0,Juan of the Dead,6.3,81.0,2011,0.0
25000000.0,88042,11.746053,2012-12-25,119772232.0,Parental Guidance,5.8,212.0,2012,379.088928
0.0,104732,0.270623,2012-04-20,0.0,Sexy Baby,5.6,7.0,2012,0.0
0.0,63147,0.823384,2011-01-05,0.0,Snow on tha Bluff,6.6,14.0,2011,0.0
0.0,75761,9.143819,2012-01-23,0.0,John Dies at the End,6.3,257.0,2012,0.0
0.0,81515,0.205883,2010-04-23,0.0,Vidal Sassoon: The Movie,6.1,4.0,2010,0.0
0.0,50081,2.92387,2011-04-08,7732325.0,Born to Be Wild,7.2,20.0,2011,0.0
0.0,41487,0.401967,1948-07-24,0.0,Blonde Ice,5.6,6.0,1948,0.0
0.0,83479,0.458737,2011-09-23,0.0,Ultrasuede: In Search of Halston,2.0,1.0,2011,0.0
0.0,81899,2.242117,2011-11-30,0.0,Trek Nation,7.0,13.0,2011,0.0
300000.0,100532,0.008235,2012-06-01,0.0,Sun Kissed,0.0,0.0,2012,0.0
0.0,100825,0.158129,2011-06-22,0.0,Chely Wright: Wish Me Away,5.5,3.0,2011,0.0
0.0,124067,2.24163,2012-05-24,273747.0,The Central Park Five,6.8,33.0,2012,0.0
0.0,134597,8.031713,2012-09-21,6842058.0,The Collection,5.9,294.0,2012,0.0
0.0,125136,0.159569,2008-11-08,0.0,The Cherry Orchard: Blossoming,0.0,0.0,2008,0.0
0.0,99223,2.261326,2012-09-24,0.0,FDR: American Badass!,4.9,17.0,2012,0.0
0.0,86304,5.928982,2011-10-26,0.0,All Superheroes Must Die,4.3,14.0,2011,0.0
0.0,288109,0.0,1993-11-17,0.0,Jean Renoir: Part One - From La Belle Époque to World War II,0.0,0.0,1993,0.0
0.0,105790,0.327944,2012-04-27,0.0,Booker's Place: A Mississippi Story,5.0,1.0,2012,0.0
0.0,98065,0.358534,2011-12-08,0.0,Girl Walk // All Day,7.1,7.0,2011,0.0
0.0,85549,0.471995,2011-10-14,0.0,Las Acacias,5.9,12.0,2011,0.0
0.0,237983,1.373713,2001-09-10,0.0,Just Ask My Children,7.2,5.0,2001,0.0
0.0,27408,0.863445,1986-06-13,0.0,Never Too Young to Die,4.8,5.0,1986,0.0
0.0,20224,1.448735,2007-06-10,0.0,Remember the Daze,5.5,22.0,2007,0.0
0.0,106344,0.739621,2012-12-07,0.0,Waiting for Lightning,5.3,4.0,2012,0.0
0.0,94135,0.791655,1959-09-10,0.0,Yesterday's Enemy,8.4,5.0,1959,0.0
0.0,77775,0.165246,1940-08-30,0.0,Young People,6.3,2.0,1940,0.0
0.0,72678,0.256054,2010-03-31,0.0,Henry,7.0,1.0,2010,0.0
0.0,57307,0.111031,2004-03-01,0.0,L'incruste,4.7,3.0,2004,0.0
0.0,35436,1.868374,2009-11-25,0.0,The Villain,5.9,29.0,2009,0.0
8000000.0,112304,3.777176,2012-06-07,0.0,Soldiers of Fortune,4.8,56.0,2012,0.0
0.0,127533,7.916658,2012-08-25,61700000.0,Rurouni Kenshin,7.2,174.0,2012,0.0
0.0,193380,3.445547,2000-09-03,0.0,Les Misérables,6.7,36.0,2000,0.0
0.0,97605,10.855439,2012-03-10,0.0,Extracted,5.9,85.0,2012,0.0
0.0,115241,0.186992,2008-01-01,0.0,Stevie,3.5,3.0,2008,0.0
0.0,104155,2.345532,2012-05-18,0.0,Mansome,4.8,38.0,2012,0.0
0.0,4412,2.898182,1958-03-11,0.0,Les Misérables,6.5,11.0,1958,0.0
0.0,132654,0.278476,1952-08-14,0.0,Les Miserables,5.6,4.0,1952,0.0
0.0,98262,0.796132,1942-08-13,0.0,The Big Street,0.0,0.0,1942,0.0
0.0,172413,0.01526,2002-12-14,0.0,The True Meaning of Christmas Specials,0.0,0.0,2002,0.0
0.0,288128,0.001177,2001-01-01,0.0,Great Escape: The Untold Story,0.0,0.0,2001,0.0
0.0,44165,0.041681,1975-05-24,0.0,Kenji Mizoguchi: The Life of a Film Director,6.0,2.0,1975,0.0
0.0,50021,0.439923,2010-11-12,0.0,Cornelis,6.6,5.0,2010,0.0
15000000.0,133694,7.06378,2012-09-23,8138788.0,Promised Land,6.0,246.0,2012,-45.741413333333334
0.0,91795,0.485409,2005-01-01,0.0,Neo Ned,5.6,5.0,2005,0.0
2000000.0,122044,1.462095,2012-08-08,0.0,Offender,5.5,16.0,2012,0.0
0.0,33303,0.65365,1974-01-01,0.0,Confessions of a Window Cleaner,7.0,6.0,1974,0.0
400000.0,4910,8.219562,1970-02-18,0.0,The Man Who Haunted Himself,6.7,24.0,1970,0.0
0.0,20513,0.985408,2008-01-01,0.0,Dakota Skye,5.9,17.0,2008,0.0
0.0,169836,0.414982,1991-09-23,0.0,A Demon in My View,0.0,0.0,1991,0.0
0.0,51511,0.915893,2010-05-12,0.0,The Immaculate Conception of Little Dizzle,6.1,10.0,2010,0.0
500000.0,71208,1.169235,2011-04-01,0.0,Judas Kiss,5.7,21.0,2011,0.0
0.0,34905,0.708985,1975-01-01,0.0,Confessions of a Pop Performer,7.5,4.0,1975,0.0
0.0,103516,1.690488,2011-06-20,0.0,Private Romeo,4.9,21.0,2011,0.0
0.0,76421,0.585417,2010-06-03,0.0,Role/Play,4.1,7.0,2010,0.0
0.0,69162,0.080713,2009-11-01,0.0,I Know What I Saw,8.0,1.0,2009,0.0
3730500.0,116613,5.311336,2012-09-11,6294161.0,The Sweeney,5.7,110.0,2012,68.72164589197158
2840000.0,118628,3.611437,2012-09-14,11620000.0,English Vinglish,7.3,68.0,2012,309.1549295774648
0.0,38010,1.525928,2009-03-20,0.0,Fish Story,7.0,19.0,2009,0.0
0.0,324173,1.676586,2008-08-17,0.0,Comedy Central Roast of Bob Saget,6.3,8.0,2008,0.0
0.0,36257,1.034057,1992-03-11,0.0,Tiny Toon Adventures: How I Spent My Vacation,7.5,16.0,1992,0.0
0.0,100450,0.843314,2005-11-01,0.0,Trapped in the Closet: Chapters 1-12,6.8,9.0,2005,0.0
0.0,87531,1.086187,1947-04-25,0.0,The Sea of Grass,6.4,7.0,1947,0.0
0.0,102699,1.268148,1972-02-02,0.0,The Visitors,6.1,4.0,1972,0.0
0.0,151826,2.779704,2012-12-26,0.0,The Man Who Laughs,5.9,28.0,2012,0.0
0.0,134132,0.889662,2012-10-12,0.0,Excuse Me for Living,4.8,6.0,2012,0.0
0.0,31022,1.838661,1994-01-01,0.0,Aftermath,6.1,34.0,1994,0.0
0.0,83215,0.35,1972-01-01,0.0,Fragments of an Alms-Film,0.0,0.0,1972,0.0
0.0,469172,0.001097,1984-08-02,0.0,Manuel on the Island of Wonders,0.0,0.0,1984,0.0
0.0,127901,0.962442,2012-10-05,0.0,Eat Sleep Die,6.0,16.0,2012,0.0
0.0,45360,0.186225,2007-06-29,18.0,Dr. Bronner's Magic Soapbox,6.0,5.0,2007,0.0
0.0,132923,14.950975,2011-11-14,0.0,"Guns, Girls and Gambling",5.2,34.0,2011,0.0
0.0,138376,8.73819,2012-11-29,5750.0,A Dark Truth,5.3,35.0,2012,0.0
0.0,135545,0.448833,1999-01-01,0.0,A Conversation with Gregory Peck,7.0,1.0,1999,0.0
0.0,4171,2.156849,2006-11-06,0.0,Odette Toulemonde,5.5,36.0,2006,0.0
0.0,48742,0.843295,2009-08-01,0.0,Mein Kampf,3.8,8.0,2009,0.0
0.0,115276,6.532164,2012-10-12,0.0,Pusher,5.3,38.0,2012,0.0
0.0,143247,0.981883,2003-05-04,0.0,Lucy,6.3,8.0,2003,0.0
0.0,92662,0.400975,2011-05-01,0.0,The Hollywood Complex,6.0,3.0,2011,0.0
0.0,74549,0.457497,2011-04-16,0.0,The Shunning,6.2,10.0,2011,0.0
0.0,44668,0.064785,1933-07-15,0.0,She Had to Say Yes,0.0,0.0,1933,0.0
0.0,135678,1.778183,2011-05-03,0.0,Leave,6.5,8.0,2011,0.0
20000000.0,76617,7.214828,2013-01-03,47241945.0,Texas Chainsaw 3D,5.3,475.0,2013,136.209725
0.0,170178,1.686305,2013-03-15,0.0,K-11,4.3,11.0,2013,0.0
0.0,135200,0.340973,2012-11-28,0.0,Ex-Girlfriends,4.5,5.0,2012,0.0
60000000.0,82682,8.581558,2013-01-10,105200903.0,Gangster Squad,6.2,1805.0,2013,75.33483833333334
13650000.0,147405,4.704351,2012-12-21,0.0,Dabangg 2,5.1,30.0,2012,0.0
0.0,22066,2.827337,2006-05-18,0.0,The Marsh,5.0,21.0,2006,0.0
0.0,46016,0.040854,2001-09-28,0.0,Road to Redemption,10.0,1.0,2001,0.0
0.0,26467,0.407244,2002-01-01,0.0,The Climb,5.3,3.0,2002,0.0
0.0,46500,1.650324,1984-09-07,0.0,The Warrior and the Sorceress,3.3,10.0,1984,0.0
0.0,87496,5.367502,2012-09-06,19633027.0,The Company You Keep,5.9,261.0,2012,0.0
0.0,90122,7.453375,2011-10-01,0.0,The Trouble with Bliss,4.0,19.0,2011,0.0
12000000.0,98339,11.52128,2012-03-02,2521.0,The Samaritan,5.2,69.0,2012,-99.97899166666666
10000.0,39458,0.157802,2011-06-13,0.0,I Got Next,5.9,4.0,2011,0.0
20000000.0,68812,13.132127,2012-09-01,1969193.0,The Iceman,6.4,368.0,2012,-90.154035
0.0,46953,4.200146,2010-09-10,0.0,Behind Blue Skies,6.8,12.0,2010,0.0
0.0,86632,0.02158,1987-01-01,0.0,Mad Ron's Prevues from Hell,4.1,5.0,1987,0.0
0.0,92681,0.156926,1998-01-09,0.0,T.N.T.,3.0,4.0,1998,0.0
0.0,79528,0.043862,2010-01-22,0.0,Secrets of the Tribe,5.0,1.0,2010,0.0
0.0,147538,3.974088,2012-10-05,0.0,It's Such a Beautiful Day,7.8,94.0,2012,0.0
